,이름,용량,가격,1ml당 가격,성분,종류,img_src,href
267,더마펌 울트라 수딩 토너 R4 200ml,200,24000,120,"정제수,부틸렌글라이콜,글리세린,1&2-헥산다이올,버지니아풍년화추출물,트레할로오스,피이지-60하이드로제네이티드캐스터오일,하이드로제네이티드포스파티딜콜린,알란토인,에틸헥실글리세린,소듐하이알루로네이트,다이소듐이디티에이,쇠비름추출물,향료,소듐구아이아줄렌설포네이트,테트라소듐이디티에이,들깨잎추출물,병풀추출물,녹두씨추출물,쌀겨추출물,감송향뿌리추출물,글레디트시아아우스트랄리스열매추출물,클로브꽃추출물,라케모사승마뿌리추출물,중국그라운드오키드구근추출물,녹각사씨추출물,아스코빅애씨드,글라이신,세린,알지닌,락토바실러스/쌀발효물,카프릴릭/카프릭트라이글리세라이드,아스파틱애씨드,글루타믹애씨드,류신,폴리글리세릴-10다이아이소스테아레이트,하이드로제네이티드레시틴,알라닌,라이신,프롤린,페닐알라닌,발린,트레오닌,카퍼트라이펩타이드-1,아이소류신,타이로신,히스티딘,메나다이온,팔미토일올리고펩타이드,메티오닌,시스테인",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014752403ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000147524&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
268,케어존 아큐어 토너  300ml,300,30000,100,"정제수,디프로필렌글라이콜,프로판디올,1&2-헥산다이올,글리세린,바이오사카라이드검-1,판테놀,귤껍질추출물,나이아신아마이드,쓴박하추출물,엘더꽃추출물,페우세디눔오스트루튬잎추출물,히솝추출물,꼬리풀추출물,레몬밤잎추출물,말로우추출물,성모초추출물,카우슬립추출물,페퍼민트잎추출물,서양톱풀추출물,피이지-40하이드로제네이티드캐스터오일,옥틸도데세스-16,소듐시트레이트,트리소듐이디티에이,시트릭애씨드,소듐하이알루로네이트,소듐폴리아크릴레이트,라임전초오일,로즈마리잎오일,베르가모트오일,티트리잎오일,유칼립투스잎오일,리모넨,리날룰",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015651228ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000156512&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
269,아워 비건 어성초 시카 토너 400ml,400,25000,62.5,"정제수,약모밀추출물,부틸렌글라이콜,글리세레스-26,글리세린,병풀추출물,밤부사불가리스수,편백수,자작나무수액,알란토인,1&2-헥산다이올,하이드록시아세토페논,헥실렌글라이콜,폴리글리세릴-10라우레이트,폴리글리세릴-10미리스테이트,맥아추출물,알지닌,다이포타슘글리시리제이트,다이소듐이디티에이",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015318802ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000153188&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
270,셀퓨전씨 약산성 패리어 토너,400,24000,60,",2ea,레몬밤잎추출물,정제수,부틸렌글라이콜,글리세린,1&2-헥산다이올,메틸글루세스-20,글리세레스-26,에틸헥실글리세린,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,소듐시트레이트,시트릭애씨드,트라이소듐이디티에이,글루코노락톤,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드하이알루로닉애씨드,소듐하이알루로네이트,로즈마리닉애씨드,하이알루로닉애씨드",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015372404ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000153724&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
271,더랩바이블랑두 그린 플라보노이드 진정 솔루션 기획,250,25000,100,"정제수,메틸프로판다이올,부틸렌글라이콜,1&2-헥산다이올,프로판다이올,글리세린,쇠비름추출물,귤껍질추출물,글루코실헤스페리딘,병풀추출물,무화과추출물,하이드로제네이티드레시틴,소듐시트레이트,세라마이드엔피,시트릭애씨드,다이소듐이디티에이,하이드록시아세토페논,에틸헥실글리세린",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015492305ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154923&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
272,더랩바이블랑두 그린 플라보노이드 진정 솔루션 200ml,200,21000,105,"정제수,메틸프로판다이올,부틸렌글라이콜,1&2-헥산다이올,프로판다이올,글리세린,쇠비름추출물,귤껍질추출물,글루코실헤스페리딘,병풀추출물,무화과추출물,하이드로제네이티드레시틴,소듐시트레이트,세라마이드엔피,시트릭애씨드,다이소듐이디티에이,하이드록시아세토페논,에틸헥실글리세린",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015510609ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000155106&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
273,스킨푸드 미나리 토너 300ml,300,21000,70,"정제수,미나리추출물,메틸프로판다이올,1&2-헥산다이올,소듐시트레이트,베타인,피피지-13-데실테트라데세스-24,살리실릭애씨드,에틸헥실글리세린,시트릭애씨드,프로판다이올,자일리틸글루코사이드,안하이드로자일리톨,알란토인,판테놀,병풀추출물,글리세린,살비아잎추출물,마트리카리아추출물,다이페닐다이메티콘,자일리톨,트라이에틸헥사노인,소듐파이테이트,글루코오스,다이포타슘글리시리제이트,포스포리피드,폴리글리세릴-10올리에이트,하이드로제네이티드레시틴,도금양열매추출물,유칼립투스잎오일,류코노스톡/무발효여과물,베르가모트오일,해바라기씨오일,판토테닉애씨드,살비아오일,클레리오일",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015511101ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000155111&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
274,플리프 시카-알로에 클렌징젤폼 200ml,200,24000,120,"정제수,포타슘라우레스포스페이트,글리세린,라우릴하이드록시설테인,코코-글루코사이드,소듐코코일글루타메이트,시트릭애씨드,병풀추출물,알로에베라잎추출물,쑥추출물,카올린,아시아티코사이드,마데카소사이드,4-터피네올,포타슘코코일글리시네이트,1&2-헥산다이올,살리실릭애씨드,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,레몬오일,오렌지껍질오일,베르가모트오일,에틸헥실글리세린,카프릴릴글라이콜,리모넨,리날룰",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015604002ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000156040&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
275,메디힐 바오밥 수딩 수분 크림 100ml,100,16000,160,"정제수,글리세린,프로판다이올,부틸렌글라이콜,판테놀,카프릴릴메티콘,페닐트라이메티콘,다이카프릴릴에터,카프릴릭/카프릭트라이글리세라이드,펜틸렌글라이콜,비닐다이메티콘,바오밥나무씨추출물,폴리메틸실세스퀴옥세인,1&2-헥산다이올,소듐하이알루로네이트,하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,자일리틸글루코사이드,자일리톨,하이드록시프로필트라이모늄하이알루로네이트,소듐아세틸레이티드하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,포타슘하이알루로네이트,아이비고드열매추출물,세라마이드엔피,토코페롤,알로에베라꽃추출물,가지열매추출물,참산호말추출물,울금뿌리추출물,홀리바질잎추출물,키토산,하이드롤라이즈드콜라겐,세테아릴올리베이트,솔비탄올리베이트,락토바이오닉애씨드,아크릴레이트/에틸헥실아크릴레이트코폴리머,에틸헥실글리세린,소듐시트레이트,트로메타민,다이포타슘글리시리제이트,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,폴리아크릴레이트크로스폴리머-6,소듐파이테이트,안하이드로자일리톨,다이프로필렌글라이콜,하이드로제네이티드레시틴,피토스테롤,팔미토일트라이펩타이드-5,카퍼트라이펩타이드-1,아세틸헥사펩타이드-8,카보머,잔탄검,콜레스-24,인도멀구슬나무잎추출물,인도멀구슬나무꽃추출물,호호바씨오일",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015470607ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154706&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
276,메디힐 바오밥 수딩 수분 토너 200ml,200,30000,150,"정제수,부틸렌글라이콜,펜틸렌글라이콜,프로판다이올,글리세린,바오밥나무씨추출물,소듐하이알루로네이트,하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,하이드록시프로필트라이모늄하이알루로네이트,자일리틸글루코사이드,자일리톨,소듐아세틸레이티드하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,포타슘하이알루로네이트,소듐하이알루로네이트크로스폴리머,야콘뿌리즙,키토산,하이드롤라이즈드콜라겐,1&2-헥산다이올,세라마이드엔피,세라마이드엔에스,콜레스테롤,세라마이드에이피,세라마이드에이에스,베타인,세라마이드이오피,알란토인,판테놀,카프릴릴글라이콜,에틸헥실글리세린,트라이에틸헥사노인,하이드로제네이티드레시틴,소듐파이테이트,파이틱애씨드,트로메타민,다이페닐다이메티콘,안하이드로자일리톨,토코페롤,다이프로필렌글라이콜,글루코노락톤,피토스핑고신,팔미토일트라이펩타이드-5,알파-글루칸올리고사카라이드,말토덱스트린,락토바실러스,피토스테롤,콜레스-24,카퍼트라이펩타이드-1,아세틸헥사펩타이드-8,스테아릭애씨드,카보머,잔탄검,세테아릴알코올,사탕수수추출물,아이리쉬모스추출물,말라카이트추출물",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015456508ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154565&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
277,더마픽스 리얼 콜라겐 텐션업 멀티스틱밤,3,25000,8333.33,"해바라기씨오일,비즈왁스,사과씨오일,시어버터,스위트아몬드오일,옥틸도데칸올,하이드롤라이즈드콜라겐,토코페롤,아데노신,부틸렌글라이콜,글리세린,솔비,탄라우레이트,글라이신,세린,글루타믹애씨드,하이드록시에틸셀룰로오스,아세틸다이펩타이드-1세틸에스,터,아스파틱애씨드,류신,팔미토일트라이펩타이드-5,알라닌,라이신,알지닌,타이로신,페닐알라닌,프롤린,트,레오닌,발린,아이소류신,히스티딘,시스테인,메티오닌,에틸헥실글리세린,페녹시에탄올,향료,리모넨,부틸페,닐메칠프로피오날,시트로넬롤,알파-이소메칠이오논,벤질벤조에이트,리날룰,제라니올",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015453003ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154530&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
278,CKD 레티노콜라겐 저분자 300 크림 40ml,40,20000,500,"수용성콜라겐,하이드로제네이티드폴리데센,카프릴릭/카프릭트라이글리세라이드,글리세린,펜타에리스리틸테트라에틸헥사노에이트,사이클로헥사실록세인,글리세릴스테아레이트,세테아릴알코올,나이아신아마이드,정제수,폴리글리세릴-6다이스테아레이트,하이드로제네이티드레시틴,폴리글리세릴-10라우레이트,글리세릴폴리메타크릴레이트,황벽나무껍질추출물,향기제비꽃잎추출물,소듐하이알루로네이트,팔마로사오일,베르가모트오일,올리브오일,센티드제라늄꽃오일,라벤더오일,캐모마일꽃오일,연필향나무오일,오렌지껍질오일,로즈우드오일,화이트참파카꽃오일,멕시칸주니퍼오일,오렌지꽃오일,판테놀,하이드롤라이즈드콜라겐,다이프로필렌글라이콜,비즈왁스,소듐스테아로일글루타메이트,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,알라닌,페닐알라닌,호호바에스터,다이카프릴릴에터,세틸알코올,라이신,폴리글리세릴-3비즈왁스,부틸렌글라이콜,잔탄검,알지닌,아데노신,다이소듐이디티에이,발린,트레오닌,베헤닐알코올,솔비탄아이소스테아레이트,소듐라우레이트,타이로신,글리세릴스테아레이트에스이,레틴알,라우릭애씨드,솔비탄라우레이트,세라마이드엔피,콜레스테롤,글라이신,수크로오스다이스테아레이트,세린,글루타믹애씨드,하이드록시에틸셀룰로오스,프롤린,아세틸다이펩타이드-1세틸에스터,아스파틱애씨드,류신,다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트,아이소류신,히스티딘,하이알루로닉애씨드,엘라스틴,포스포리피드,메티오닌,카퍼트라이펩타이드-1,트라이펩타이드-1,아세틸헥사펩타이드-8,헥사펩타이드-9,팔미토일펜타펩타이드-4,팔미토일테트라펩타이드-7,팔미토일트라이펩타이드-1,노나펩타이드-1,시스테인,1&2-헥산다이올,하이드록시아세토페논,에틸헥실글리세린,카프릴릴글라이콜,제라니올,리모넨,리날룰,시트로넬올,시트랄",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015433002ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154330&dispCatNo=1000001000100080001&trackingCd=Cat1000001000100080001_Small
